Month,Day,Hour,H,L,N,T,W,WD,WS,SpeedLimit,near_accident
1,29,3,79.4,0.0,84.71,1.6043761231733822,520.3983991939198,53.0,28.0,70.0,1
1,29,4,85.1,907.5805411230081,87.32,2.239064845170897,1168.7055069239098,93.5,39.0,60.0,1
1,29,5,100.0,970.0747762019139,92.57,5.037554553133609,2016.6162184242467,7.0,32.5,60.0,0
1,29,6,95.5,6197.923779100647,104.32,9.641447172163906,2062.412822113268,90.5,0.0,80.0,1
1,29,7,89.47,10656.185223059423,109.17,13.124917494161542,1394.2844180287775,0.0,19.0,80.0,1
1,29,8,83.56,5564.999581933708,107.52,13.09734293911775,371.9053343346152,3.5,0.0,80.0,1
1,29,9,100.0,9147.820080629876,105.94,14.075393388413211,1456.4464349377674,0.0,11.5,80.0,1
1,29,10,82.5,25768.458822655753,104.71,12.655767177501076,147.44949125293968,0.0,9.5,60.0,0
1,29,11,88.03,50331.50368171896,103.84,11.668797771371977,1288.6078574240025,2.5,7.0,80.0,1
1,29,12,95.78,53814.891958302775,100.09,9.604930506088058,1184.2552731679614,3.5,23.0,80.0,1
1,29,13,100.0,27367.158790305843,98.9,8.672001091395519,1947.692803313789,0.0,6.5,80.0,1
1,29,14,90.84,3676.9785677663162,100.36,9.257635050186538,1753.8616930683527,0.0,7.0,60.0,0
1,29,15,80.35,2132.9210904900738,105.54,7.244166587885786,291.97150505563553,0.0,12.0,80.0,1
1,29,16,91.91,2439.8798515511253,107.11,6.709627449619836,1585.0822922017408,21.0,0.0,60.0,1
1,29,17,98.62,13195.442797873533,108.77,5.551560069329222,1377.1462701100738,95.0,20.0,60.0,1
1,29,18,92.84,0.0,106.01,3.886259953197323,1971.1237327805002,23.0,0.0,60.0,0
1,29,19,79.48,1333.521601583009,103.72,1.4948679062311763,106.54400095444603,93.5,0.5,80.0,1
1,29,20,97.98,0.0,101.71,1.7637904595821947,2242.4765018324915,4.5,23.5,60.0,1
1,29,21,88.36,882.6718571106284,95.28,1.2093165708787623,403.1408548308895,70.5,4.0,60.0,1
1,29,22,97.29,0.0,92.06,0.5595579578392607,1148.2156242489978,41.0,0.0,60.0,0
1,29,23,98.2,0.0,88.81,-0.7182107630260425,1569.5570126890177,105.5,6.5,50.0,1
1,30,0,75.6,771.1552687340502,85.85,-2.7349189447275575,0.0,0.0,0.0,70.0,0
1,30,1,77.36,0.0,83.52,-3.9255579593090655,25.30362004652288,0.0,26.5,60.0,1
1,30,2,84.62,1695.8147606186515,85.49,-2.9413899558964722,0.22189299302065651,55.5,3.5,60.0,1
1,30,3,81.76,0.0,86.37,-2.1667301571642925,19.5425146040585,48.0,0.0,70.0,0
1,30,4,89.2,311.97570217503824,88.36,-2.850956822131759,1316.7457712845783,1.5,19.0,60.0,1
1,30,5,74.89,563.6329402394043,91.15,-0.9515316234761577,34.005802088805595,0.0,54.0,70.0,1
1,30,6,76.13,19701.937016242675,96.91,1.820429844011964,75.07624287930605,18.0,4.0,80.0,1
1,30,7,79.64,28894.849856361787,107.16,2.4110508431457935,3.1274499426327607,3.0,3.0,60.0,1
1,30,8,75.94,24018.19736154019,107.02,3.578248501173396,9.287478295247608,0.0,6.5,80.0,0
1,30,9,75.39,49421.782403939644,104.95,3.1271069247961987,11.274945624802609,7.5,37.0,80.0,0
1,30,10,79.55,88193.81551135691,102.45,1.7888637712112982,0.0,0.5,7.0,80.0,1
1,30,11,79.47,109174.20658638007,103.78,2.492312454696694,3.5026647763054117,102.5,13.0,80.0,0
1,30,12,71.18,95792.81925930605,105.07,5.147904709546189,12.597188842944194,0.0,0.0,80.0,1
1,30,13,80.39,84030.12725651595,107.51,7.314301248620402,0.0,0.0,0.0,80.0,1
1,30,14,82.12,109528.76936634566,105.76,6.550342599289205,28.352968183994754,2.0,4.5,80.0,1
1,30,15,71.7,90923.70210221944,105.05,6.9708384558207435,0.0,33.0,0.0,80.0,1
1,30,16,71.24,110910.21588312254,100.84,7.8731720950753346,48.05425498682225,5.5,19.0,80.0,1
1,30,17,80.59,87556.40958929798,101.2,8.47012831345623,30.051763028950926,97.5,0.0,80.0,1
1,30,18,84.52,45600.22742226358,98.89,8.547772807939703,13.43222366689779,0.0,0.5,80.0,1
1,30,19,80.15,16931.67478282305,97.78,9.67487335748329,0.0,31.5,7.0,80.0,0
1,30,20,75.39,657.9968623662664,97.64,8.815967148547042,1.8090734843077847,3.0,35.0,70.0,1
1,30,21,83.48,3221.0660166345815,95.63,6.1264314743996,0.0,0.0,5.0,70.0,1
1,30,22,73.18,0.0,92.12,3.197120304228181,15.663817299390688,5.5,5.0,60.0,1
1,30,23,76.43,0.0,87.84,1.1272647431176774,0.0,76.5,2.0,60.0,0
1,31,0,82.82,0.0,86.39,-1.2328364903324462,16.106915664318834,0.0,41.5,70.0,0
1,31,1,91.01,333.59772037206415,82.68,-4.142480637403508,1016.8887671279113,3.0,4.5,70.0,0
1,31,2,81.47,3050.6216212669847,82.87,-5.594775319970087,3.505407557619599,0.0,4.0,60.0,1
1,31,3,85.89,799.1110769942295,82.75,-6.1964060241187315,0.0,0.0,0.0,60.0,1
1,31,4,77.08,1597.7672992090106,87.78,-6.861121786089021,21.641987848176026,1.0,0.5,60.0,0
1,31,5,77.45,0.0,88.14,-6.01466318378145,0.0,7.0,5.0,70.0,1
1,31,6,74.49,15029.532736007568,89.22,-4.670984324775985,0.0,3.0,37.0,80.0,1
1,31,7,80.79,28278.611920664327,93.05,-4.333621355408303,22.214356427700423,97.0,0.0,80.0,1
1,31,8,79.16,37968.17250569453,95.56,-2.692673061631905,20.92749605007272,5.5,4.5,60.0,0
1,31,9,86.86,51044.973895571806,103.16,-0.14580803621233637,0.0,21.5,4.5,80.0,1
1,31,10,79.6,54814.711577947244,100.34,0.45364514761758085,16.306619948564805,16.0,0.0,80.0,1
1,31,11,100.0,38135.00359548444,96.21,-0.9594691115653673,2039.83600374065,0.0,0.0,60.0,1
1,31,12,84.6,66233.8487997627,96.92,-2.485345420120196,14.966268100739471,46.0,7.0,80.0,1
1,31,13,85.82,101833.7817509582,94.01,-1.4450127284833518,0.0,0.0,0.0,80.0,0
1,31,14,84.09,79340.07140779376,97.47,0.6566806394214597,0.0,0.0,0.0,80.0,0
1,31,15,88.55,49382.07463607282,95.91,0.7514095960172711,1599.5120207809273,3.5,16.0,60.0,1
1,31,16,100.0,42561.44665316521,97.33,0.32935282907996494,1984.6698508451111,65.0,0.0,60.0,1
1,31,17,73.71,20655.750331147843,98.87,0.3235707261378866,274.1957431728477,38.5,0.0,80.0,1
1,31,18,72.1,37018.64905592742,101.8,0.8297099252066765,0.0,40.0,1.5,80.0,0
1,31,19,83.24,5419.5597767412555,101.23,2.1822203360925423,1008.1271163316529,0.0,6.0,60.0,1
1,31,20,87.71,1114.8932482928783,99.1,2.540213069038204,1504.9164396160859,7.0,3.0,60.0,0
1,31,21,73.64,0.0,97.6,3.5822649857070035,6.441004687015192,7.5,3.0,60.0,1
1,31,22,95.21,1070.1598354582125,94.57,1.856903268969954,1035.976891901418,0.0,0.5,60.0,1
1,31,23,89.67,492.0327354783802,87.38,1.3702860517674211,763.2045027855958,69.5,0.5,60.0,1
